The data in this file is a subset of EMG recording of lower limb muscles during VO2max test.
Courtesy of INSEP Research Department (http://www.insep.fr)

Time	Vastus Lateralis
8.5525	-12.2681
8.553	-5.2185
8.5535	-6.5002
8.554	-8.4229
8.5545	-7.9651
8.555	-11.9019
8.5555	-12.1765
8.556	-14.1907
8.5565	-19.2261
8.557	-11.0779
8.5575	-11.6272
8.558	-11.0779
8.5585	-16.6626
8.559	-16.0217
8.5595	-8.5144
8.56	-8.2397
8.5605	-10.6201
8.561	-11.4441
8.5615	-15.9302
8.562	-11.4441
8.5625	-13.2751
8.563	-6.6833
8.5635	-7.782
8.564	-8.4229
8.5645	-8.606
8.565	-6.134
8.5655	-5.9509
8.566	-8.5144
8.5665	-8.0566
8.567	-4.303
8.5675	-4.3945
8.568	-4.1199
8.5685	-7.3242
8.569	-6.4087
8.5695	-4.3945
8.57	-8.1482
8.5705	-10.5286
8.571	-11.3525
8.5715	-3.9368
8.572	-2.8381
8.5725	1.0986
8.573	-4.6692
8.5735	-4.3945
8.574	-9.5215
8.5745	-11.4441
8.575	-2.2888
8.5755	-12.4512
8.576	-9.9792
8.5765	-9.613
8.577	-9.3384
8.5775	-11.5356
8.578	-11.7188
8.5785	-13.1836
8.579	3.479
8.5795	-3.7537
8.58	0.0916
8.5805	4.3945
8.581	2.3804
8.5815	4.4861
8.582	0.7324
8.5825	7.5989
8.583	1.7395
8.5835	4.4861
8.584	2.8381
8.5845	1.0071
8.585	4.1199
8.5855	11.9934
8.586	10.1624
8.5865	19.8669
8.587	15.4724
8.5875	12.3596
8.588	11.1694
8.5885	8.8806
8.589	6.8665
8.5895	9.9792
8.59	5.8594
8.5905	9.613
8.591	10.1624
8.5915	12.7258
8.592	12.1765
8.5925	13.6414
8.593	20.2332
8.5935	17.1204
8.594	16.9373
8.5945	18.3105
8.595	16.2964
8.5955	18.8599
8.596	11.8103
8.5965	10.2539
8.597	7.5989
8.5975	16.3879
8.598	20.5994
8.5985	18.4937
8.599	11.7188
8.5995	17.3035
8.6	16.571
8.6005	15.7471
8.601	16.6626
8.6015	14.8315
8.602	12.7258
8.6025	19.3176
8.603	15.8386
8.6035	13.8245
8.604	16.571
8.6045	16.2048
8.605	26.2756
8.6055	14.0991
8.606	15.2893
8.6065	16.3879
8.607	13.6414
8.6075	12.6343
8.608	13.4583
8.6085	17.5781
8.609	14.4653
8.6095	19.2261
8.61	12.4512
8.6105	16.2964
8.611	16.2964
8.6115	14.0076
8.612	24.9023
8.6125	21.5149
8.613	15.6555
8.6135	19.5007
8.614	18.1274
8.6145	15.2893
8.615	15.1062
8.6155	15.1978
8.616	13.3667
8.6165	18.5852
8.617	20.9656
8.6175	16.1133
8.618	23.5291
8.6185	18.7683
8.619	22.0642
8.6195	22.2473
8.62	22.0642
8.6205	16.8457
8.621	20.2332
8.6215	20.9656
8.622	17.8528
8.6225	20.7825
8.623	21.0571
8.6235	12.3596
8.624	21.0571
8.6245	15.4724
8.625	20.5994
8.6255	16.3879
8.626	13.8245
8.6265	16.3879
8.627	24.2615
8.6275	27.3743
8.628	25.2686
8.6285	25.9094
8.629	17.5781
8.6295	18.219
8.63	14.5569
8.6305	20.7825
8.631	16.9373
8.6315	21.4233
8.632	10.437
8.6325	24.6277
8.633	15.0146
8.6335	20.7825
8.634	19.2261
8.6345	22.2473
8.635	22.2473
8.6355	19.3176
8.636	22.8882
8.6365	12.7258
8.637	16.8457
8.6375	24.353
8.638	18.4021
8.6385	17.3035
8.639	17.7612
8.6395	19.7754
8.64	15.2893
8.6405	22.7966
8.641	13.6414
8.6415	25.8179
8.642	19.3176
8.6425	27.0996
8.643	29.3884
8.6435	29.2053
8.644	36.8958
8.6445	26.2756
8.645	32.4097
8.6455	32.0435
8.646	31.6772
8.6465	29.0222
8.647	38.7268
8.6475	37.7197
8.648	35.1562
8.6485	25.9094
8.649	26.9165
8.6495	37.6282
8.65	25.7263
8.6505	32.5012
8.651	36.7126
8.6515	36.1633
8.652	29.2053
8.6525	27.7405
8.653	32.6843
8.6535	31.0364
8.654	31.0364
8.6545	26.9165
8.655	32.0435
8.6555	25.177
8.656	30.1208
8.6565	32.3181
8.657	36.3464
8.6575	33.3252
8.658	32.135
8.6585	29.5715
8.659	35.9802
8.6595	29.9377
8.66	28.8391
8.6605	26.5503
8.661	29.0222
8.6615	29.5715
8.662	30.304
8.6625	33.783
8.663	23.6206
8.6635	37.262
8.664	29.3884
8.6645	23.2544
8.665	26.825
8.6655	28.4729
8.666	19.1345
8.6665	22.9797
8.667	17.395
8.6675	22.9797
8.668	19.043
8.6685	22.1558
8.669	28.1067
8.6695	28.4729
8.67	23.3459
8.6705	16.7542
8.671	18.4937
8.6715	14.4653
8.672	24.0784
8.6725	14.0076
8.673	18.1274
8.6735	29.1138
8.674	24.1699
8.6745	26.2756
8.675	25.0854
8.6755	8.0566
8.676	22.2473
8.6765	31.5857
8.677	18.4937
8.6775	21.8811
8.678	25.0854
8.6785	31.7688
8.679	25.9094
8.6795	31.7688
8.68	34.3323
8.6805	34.6069
8.681	41.9312
8.6815	34.4238
8.682	35.5225
8.6825	43.9453
8.683	49.7131
8.6835	38.3606
8.684	36.5295
8.6845	30.8533
8.685	27.3743
8.6855	23.8953
8.686	16.6626
8.6865	21.9727
8.687	14.1907
8.6875	12.5427
8.688	1.3733
8.6885	8.1482
8.689	10.5286
8.6895	9.1553
8.69	9.7961
8.6905	16.0217
8.691	7.3242
8.6915	14.6484
8.692	24.1699
8.6925	26.4587
8.693	27.832
8.6935	34.5154
8.694	26.6418
8.6945	28.4729
8.695	20.7825
8.6955	17.395
8.696	18.4021
8.6965	20.2332
8.697	17.0288
8.6975	14.1907
8.698	23.1628
8.6985	16.0217
8.699	21.8811
8.6995	21.5149
8.7	24.5361
8.7005	26.9165
8.701	34.4238
8.7015	29.1138
8.702	29.9377
8.7025	35.9802
8.703	31.4941
8.7035	26.3672
8.704	22.2473
8.7045	27.832
8.705	13.3667
8.7055	21.4233
8.706	19.8669
8.7065	10.5286
8.707	6.4087
8.7075	8.5144
8.708	8.7891
8.7085	10.1624
8.709	18.9514
8.7095	12.2681
8.71	16.2964
8.7105	6.134
8.711	10.3455
8.7115	2.8381
8.712	-4.2114
8.7125	-17.4866
8.713	-16.3879
8.7135	-6.6833
8.714	-17.5781
8.7145	-24.1699
8.715	-18.4937
8.7155	-12.8174
8.716	-20.05
8.7165	-21.3318
8.717	-15.1978
8.7175	-3.9368
8.718	0.4578
8.7185	11.8103
8.719	13.4583
8.7195	26.7334
8.72	35.5225
8.7205	39.3677
8.721	36.7126
8.7215	41.1072
8.722	43.2129
8.7225	46.051
8.723	40.9241
8.7235	33.783
8.724	37.262
8.7245	40.0085
8.725	45.6848
8.7255	40.1917
8.726	30.6702
8.7265	29.9377
8.727	24.2615
8.7275	24.0784
8.728	23.5291
8.7285	17.7612
8.729	10.9863
8.7295	6.2256
8.73	-3.9368
8.7305	-9.1553
8.731	-10.0708
8.7315	-27.832
8.732	-25.4517
8.7325	-29.5715
8.733	-31.4026
8.7335	-42.572
8.734	-44.0369
8.7345	-27.7405
8.735	3.7537
8.7355	20.5994
8.736	48.6145
8.7365	74.7986
8.737	75.3479
8.7375	73.9746
8.738	71.3196
8.7385	69.2139
8.739	53.1006
8.7395	41.1072
8.74	27.3743
8.7405	32.8674
8.741	32.135
8.7415	36.3464
8.742	41.4734
8.7425	61.7981
8.743	78.4607
8.7435	68.3899
8.744	44.7693
8.7445	16.3879
8.745	15.3809
8.7455	5.6763
8.746	6.5002
8.7465	9.8877
8.747	-0.9155
8.7475	-6.2256
8.748	17.7612
8.7485	43.8538
8.749	58.0444
8.7495	70.6787
8.75	75.0732
8.7505	88.0737
8.751	83.2214
8.7515	78.2776
8.752	63.6292
8.7525	55.0232
8.753	78.9185
8.7535	67.6575
8.754	64.3616
8.7545	66.2842
8.755	56.0303
8.7555	55.2063
8.756	53.1006
8.7565	44.22
8.757	44.9524
8.7575	40.5579
8.758	30.304
8.7585	31.9519
8.759	19.8669
8.7595	10.1624
8.76	3.5706
8.7605	1.7395
8.761	3.6621
8.7615	2.655
8.762	8.606
8.7625	3.479
8.763	16.9373
8.7635	18.4937
8.764	33.6914
8.7645	47.6074
8.765	53.833
8.7655	61.0657
8.766	68.6646
8.7665	61.8896
8.767	55.3894
8.7675	61.7981
8.768	58.6853
8.7685	46.4172
8.769	43.5791
8.7695	41.1987
8.77	30.304
8.7705	7.5989
8.771	-24.4446
8.7715	-33.3252
8.772	-22.6135
8.7725	-5.7678
8.773	10.1624
8.7735	9.2468
8.774	22.2473
8.7745	37.3535
8.775	38.3606
8.7755	32.5012
8.776	41.1072
8.7765	34.2407
8.777	22.6135
8.7775	16.1133
8.778	13.916
8.7785	21.3318
8.779	19.6838
8.7795	25.7263
8.78	37.1704
8.7805	42.3889
8.781	43.5791
8.7815	42.3889
8.782	61.615
8.7825	59.967
8.783	70.2209
8.7835	66.7419
8.784	59.6008
8.7845	44.4031
8.785	29.48
8.7855	23.4375
8.786	11.261
8.7865	-17.3035
8.787	-48.9807
8.7875	-94.574
8.788	-131.1035
8.7885	-141.9067
8.789	-124.2371
8.7895	-98.6023
8.79	-72.2351
8.7905	-45.8679
8.791	-30.7617
8.7915	-14.6484
8.792	1.3733
8.7925	0.6409
8.793	-10.5286
8.7935	-14.0076
8.794	-26.825
8.7945	-25.4517
8.795	-22.9797
8.7955	-24.353
8.796	0
8.7965	-0.6409
8.797	15.6555
8.7975	46.4172
8.798	51.7273
8.7985	31.4026
8.799	13.092
8.7995	14.5569
8.8	16.2048
8.8005	3.3875
8.801	-0.824
8.8015	-5.7678
8.802	16.9373
8.8025	42.8467
8.803	61.8896
8.8035	68.7561
8.804	82.9468
8.8045	76.8127
8.805	86.0596
8.8055	98.877
8.806	119.2932
8.8065	124.6948
8.807	102.4475
8.8075	79.3762
8.808	92.3767
8.8085	108.3069
8.809	109.0393
8.8095	98.6023
8.81	91.3696
8.8105	88.8062
8.811	94.2078
8.8115	99.0601
8.812	99.3347
8.8125	77.4536
8.813	53.6499
8.8135	38.269
8.814	10.0708
8.8145	-9.8877
8.815	-14.9231
8.8155	-16.571
8.816	-7.5989
8.8165	-14.3738
8.817	-2.2888
8.8175	1.2817
8.818	-5.4016
8.8185	-15.1978
8.819	-28.4729
8.8195	-36.7126
8.82	-57.7698
8.8205	-61.2488
8.821	-60.9741
8.8215	-75.1648
8.822	-126.3428
8.8225	-148.6816
8.823	-152.8015
8.8235	-133.2092
8.824	-103.8208
8.8245	-91.7358
8.825	-73.2422
8.8255	-67.4744
8.826	-48.7976
8.8265	-30.7617
8.827	-24.6277
8.8275	-11.0779
8.828	-13.7329
8.8285	4.9438
8.829	46.2341
8.8295	49.53
8.83	12.7258
8.8305	0.3662
8.831	-21.698
8.8315	-52.0935
8.832	-68.573
8.8325	-74.4324
8.833	-30.3955
8.8335	-23.1628
8.834	-24.2615
8.8345	-60.5164
8.835	-83.2214
8.8355	-108.1238
8.836	-140.1672
8.8365	-150.0549
8.837	-134.8572
8.8375	-113.3423
8.838	-83.313
8.8385	-40.3748
8.839	-15.1062
8.8395	-29.2053
8.84	-67.1997
8.8405	-126.709
8.841	-155.9143
8.8415	-166.4429
8.842	-186.8591
8.8425	-202.24
8.843	-201.1414
8.8435	-145.2942
8.844	-85.0525
8.8445	-33.0505
8.845	3.2959
8.8455	21.0571
8.846	18.219
8.8465	40.4663
8.847	48.7976
8.8475	58.3191
8.848	74.0662
8.8485	85.968
8.849	107.2998
8.8495	131.3782
8.85	123.9624
8.8505	104.0039
8.851	83.9539
8.8515	24.9023
8.852	-24.8108
8.8525	-61.9812
8.853	-93.9331
8.8535	-104.9194
8.854	-143.7378
8.8545	-131.5613
8.855	-84.3201
8.8555	-110.321
8.856	-166.4429
8.8565	-195.4651
8.857	-193.4509
8.8575	-203.3386
8.858	-242.7063
8.8585	-219.7266
8.859	-135.3149
8.8595	-25.5432
8.86	100.9827
8.8605	189.2395
8.861	259.0942
8.8615	292.1448
8.862	298.3704
8.8625	245.5444
8.863	215.8813
8.8635	140.7166
8.864	40.0085
8.8645	-43.3044
8.865	-113.4338
8.8655	-128.7231
8.866	-129.5471
8.8665	-106.2927
8.867	-112.9761
8.8675	-113.0676
8.868	-109.2224
8.8685	-113.8
8.869	-151.886
8.8695	-164.5203
8.87	-182.0984
8.8705	-192.3523
8.871	-185.3027
8.8715	-170.4712
8.872	-147.3083
8.8725	-84.5032
8.873	23.3459
8.8735	79.4678
8.874	96.8628
8.8745	99.7009
8.875	136.6882
8.8755	192.1692
8.876	194.6411
8.8765	199.0356
8.877	169.281
8.8775	158.1116
8.878	167.45
8.8785	158.1116
8.879	142.9138
8.8795	108.2153
8.88	72.876
8.8805	112.7014
8.881	149.231
8.8815	108.6731
8.882	50.8118
8.8825	39.093
8.883	37.4451
8.8835	16.0217
8.884	-69.1223
8.8845	-234.5581
8.885	-330.78
8.8855	-432.1289
8.886	-485.5957
8.8865	-497.1313
8.887	-489.5325
8.8875	-445.4041
8.888	-378.9368
8.8885	-277.5879
8.889	-163.7878
8.8895	-37.3535
8.89	99.7925
8.8905	279.0527
8.891	374.7253
8.8915	417.7551
8.892	422.3328
8.8925	373.2605
8.893	279.6021
8.8935	180.9082
8.894	154.1748
8.8945	50.0793
8.895	-122.1313
8.8955	-223.938
8.896	-355.5908
8.8965	-544.6472
8.897	-693.6035
8.8975	-707.9773
8.898	-764.1907
8.8985	-750.0916
8.899	-713.2874
8.8995	-685.73
8.9	-603.9734
8.9005	-399.1699
8.901	-182.0984
8.9015	25.6348
8.902	95.9473
8.9025	67.749
8.903	140.0757
8.9035	181.0913
8.904	341.5833
8.9045	537.1399
8.905	697.3572
8.9055	777.1912
8.906	761.0779
8.9065	689.4836
8.907	750.5493
8.9075	906.3721
8.908	913.4216
8.9085	788.1775
8.909	568.4509
8.9095	262.5732
8.91	-14.0991
8.9105	-255.7068
8.911	-471.5881
8.9115	-487.7014
8.912	-409.6985
8.9125	-338.1042
8.913	-259.552
8.9135	-229.248
8.914	-253.1433
8.9145	-343.2312
8.915	-418.6707
8.9155	-475.8911
8.916	-478.0884
8.9165	-476.0742
8.917	-415.741
8.9175	-342.2241
8.918	-168.3655
8.9185	27.5574
8.919	217.7124
8.9195	419.1284
8.92	568.2678
8.9205	692.688
8.921	637.9395
8.9215	396.6064
8.922	143.6462
8.9225	-47.0581
8.923	-133.667
8.9235	-186.4929
8.924	-214.5081
8.9245	-95.0317
8.925	-10.3455
8.9255	26.1841
8.926	153.2593
8.9265	298.9197
8.927	432.4036
8.9275	469.2078
8.928	465.8203
8.9285	419.3115
8.929	363.3728
8.9295	267.1509
8.93	114.4409
8.9305	-36.6211
8.931	-140.5334
8.9315	-171.8445
8.932	-200.592
8.9325	-229.3396
8.933	-233.3679
8.9335	-221.283
8.934	-187.9578
8.9345	-170.105
8.935	-138.7024
8.9355	-105.1941
8.936	-94.2078
8.9365	-108.8562
8.937	-120.6665
8.9375	-137.2375
8.938	-146.9421
8.9385	-174.7742
8.939	-189.8804
8.9395	-230.9875
8.94	-343.2312
8.9405	-453.0945
8.941	-560.0281
8.9415	-699.1882
8.942	-956.3599
8.9425	-1162.7197
8.943	-1263.7024
8.9435	-1276.1536
8.944	-1176.7273
8.9445	-1025.116
8.945	-888.4277
8.9455	-582.8247
8.946	-157.9285
8.9465	279.9683
8.947	622.9248
8.9475	838.5315
8.948	914.3372
8.9485	808.4106
8.949	620.2698
8.9495	417.9382
8.95	261.2915
8.9505	209.9304
8.951	282.8979
8.9515	357.605
8.952	467.3767
8.9525	447.876
8.953	378.2043
8.9535	276.5808
8.954	220.0928
8.9545	202.4231
8.955	191.7114
8.9555	172.76
8.956	156.189
8.9565	133.0261
8.957	106.7505
8.9575	149.1394
8.958	206.4514
8.9585	302.7649
8.959	393.7683
8.9595	440.4602
8.96	443.1152
8.9605	404.7546
8.961	350.5554
8.9615	298.3704
8.962	254.2419
8.9625	225.8606
8.963	204.071
8.9635	124.054
8.964	43.1213
8.9645	12.3596
8.965	1.1902
8.9655	-21.3318
8.966	-35.5225
8.9665	-40.3748
8.967	-44.22
8.9675	-80.4749
8.968	-122.0398
8.9685	-190.155
8.969	-251.4954
8.9695	-314.4836
8.97	-358.6121
8.9705	-400.6348
8.971	-427.2766
8.9715	-439.6362
8.972	-431.3965
8.9725	-402.5574
8.973	-353.4851
8.9735	-254.9744
8.974	-146.1182
8.9745	-2.9297
8.975	153.5339
8.9755	304.9622
8.976	387.1765
8.9765	435.4248
8.977	369.6899
8.9775	279.4189
8.978	203.8879
8.9785	148.4985
8.979	93.9331
8.9795	48.5229
8.98	21.698
8.9805	48.9807
8.981	56.9458
8.9815	34.9731
8.982	45.7764
8.9825	33.5083
8.983	13.916
8.9835	-7.1411
8.984	-2.2888
8.9845	16.7542
8.985	6.8665
8.9855	-3.7537
8.986	-16.3879
8.9865	-25.4517
8.987	-26.6418
8.9875	-38.1775
8.988	-36.8042
8.9885	-38.8184
8.989	-40.5579
8.9895	-39.4592
8.99	-39.8254
8.9905	-44.7693
8.991	-49.8962
8.9915	-41.1072
8.992	-44.22
8.9925	-32.3181
8.993	-38.0859
8.9935	-35.9802
8.994	-38.269
8.9945	-23.1628
8.995	-22.9797
8.9955	-18.7683
8.996	-25.7263
8.9965	-25.3601
8.997	-31.0364
8.9975	-24.1699
8.998	-27.7405
8.9985	-26.9165
8.999	-27.832
8.9995	-20.4163
9	-34.0576
9.0005	-26.7334
9.001	-38.5437
9.0015	-14.74
9.002	-16.6626
9.0025	-17.7612
9.003	-12.5427
9.0035	-14.9231
9.004	-15.4724
9.0045	-9.2468
9.005	-12.7258
9.0055	-2.655
9.006	-9.0637
9.0065	-1.4648
9.007	1.4648
9.0075	13.092
9.008	10.2539
9.0085	1.9226
9.009	-5.0354
9.0095	-8.4229
9.01	-10.7117
9.0105	-12.6343
9.011	-16.0217
9.0115	-24.5361
9.012	-29.8462
9.0125	-18.3105
9.013	-24.0784
9.0135	-25.4517
9.014	-31.4026
9.0145	-22.3389
9.015	-24.2615
9.0155	-21.0571
9.016	-24.1699
9.0165	-20.2332
9.017	-19.3176
9.0175	-14.5569
9.018	-11.9934
9.0185	1.6479
9.019	-9.1553
9.0195	-10.3455
9.02	-17.4866
9.0205	-12.9089
9.021	-11.9019
9.0215	-11.6272
9.022	-11.6272
9.0225	-5.4016
9.023	-7.8735
9.0235	-7.0496
9.024	-7.0496
9.0245	-12.085
9.025	-14.4653
9.0255	-19.4092
9.026	-22.9797
9.0265	-15.3809
9.027	-10.8032
9.0275	-4.3945
9.028	-15.6555
9.0285	-15.3809
9.029	-18.219
9.0295	-9.7961
9.03	-14.0076
9.0305	-15.2893
9.031	-17.7612
9.0315	-19.1345
9.032	-17.6697
9.0325	-8.5144
9.033	-13.5498
9.0335	-12.1765
9.034	-12.5427
9.0345	-14.9231
9.035	-11.4441
9.0355	-9.9792
9.036	-12.1765
9.0365	-13.3667
9.037	-12.8174
9.0375	-15.4724
9.038	-11.0779
9.0385	-16.571
9.039	-15.1978
9.0395	-16.571
9.04	-14.3738
9.0405	-10.3455
9.041	-16.571
9.0415	-14.1907
9.042	-18.4021
9.0425	-13.8245
9.043	-12.5427
9.0435	-14.74
9.044	-11.0779
9.0445	-15.3809
9.045	-9.7961
9.0455	-16.2964
9.046	-12.3596
9.0465	-12.1765
9.047	-5.7678
9.0475	-1.1902
9.048	-3.1128
9.0485	-10.437
9.049	-7.1411
9.0495	-13.916
9.05	-10.6201
9.0505	-14.0076
9.051	-9.7046
9.0515	-13.4583
9.052	-15.4724
9.0525	-13.2751
9.053	-6.3171
9.0535	-9.5215
9.054	-8.606
9.0545	0.2747
9.055	-6.5002
9.0555	-14.9231
9.056	-6.7749
9.0565	-10.6201
9.057	-10.1624
9.0575	-7.4158
9.058	-5.5847
9.0585	-18.219
9.059	-16.3879
9.0595	-15.8386
9.06	-13.3667
9.0605	-15.564
9.061	-10.5286
9.0615	-14.2822
9.062	-13.2751
9.0625	-9.3384
9.063	-15.2893
9.0635	-7.782
9.064	-10.3455
9.0645	-4.4861
9.065	-6.6833
9.0655	-5.2185
9.066	-6.8665
9.0665	-9.1553
9.067	-3.0212
9.0675	-0.7324
9.068	-6.2256
9.0685	-4.8523
9.069	-14.74
9.0695	0.2747
9.07	-10.437
9.0705	-13.2751
9.071	-17.6697
9.0715	-16.6626
9.072	-18.0359
9.0725	-7.5073
9.073	0.0916
9.0735	-7.8735
9.074	2.0142
9.0745	-7.4158
9.075	0.7324
9.0755	-7.782
9.076	-0.1831
9.0765	0.2747
9.077	-8.606
9.0775	1.3733
9.078	3.0212
9.0785	6.6833
9.079	8.4229
9.0795	5.9509
9.08	3.0212
9.0805	3.9368
9.081	-0.0916
9.0815	-7.1411
9.082	3.6621
9.0825	-3.0212
9.083	-3.2043
9.0835	-0.5493
9.084	-2.2888
9.0845	-4.5776
9.085	-8.3313
9.0855	2.8381
9.086	9.1553
9.0865	3.1128
9.087	4.3945
9.0875	7.782
9.088	3.1128
9.0885	-1.2817
9.089	0.2747
9.0895	-1.9226
9.09	2.4719
9.0905	-4.4861
9.091	-6.3171
9.0915	2.8381
9.092	-2.8381
9.0925	4.8523
9.093	5.7678
9.0935	2.4719
9.094	-5.5847
9.0945	-5.2185
9.095	-1.8311
9.0955	-3.479
9.096	-3.2959
9.0965	-4.7607
9.097	1.1902
9.0975	3.7537
9.098	-3.2043
9.0985	1.2817
9.099	3.2043
9.0995	-1.1902
9.1	4.0283
9.1005	2.8381
9.101	8.3313
9.1015	-5.4932
9.102	-9.613
9.1025	-4.8523
9.103	-6.4087
9.1035	-0.4578
9.104	-1.0071
9.1045	-1.2817
9.105	-2.1973
9.1055	2.8381
9.106	-2.8381
9.1065	-1.5564
9.107	0.2747
9.1075	2.1973
9.108	-0.0916
9.1085	-4.5776
9.109	-6.7749
9.1095	-4.8523
9.11	-6.7749
9.1105	-8.6975
9.111	-3.3875
9.1115	-10.2539
9.112	-5.3101
9.1125	-10.3455
9.113	-2.1973
9.1135	-0.4578
9.114	-9.0637
9.1145	-11.4441
9.115	-10.0708
9.1155	-6.2256
9.116	-13.6414
9.1165	-11.5356
9.117	-15.8386
9.1175	-16.2048
9.118	-18.0359
9.1185	-7.3242
9.119	-14.4653
9.1195	-14.0076
9.12	-14.6484
9.1205	-13.1836
9.121	-6.8665
9.1215	-9.8877
9.122	-4.5776
9.1225	-11.1694
9.123	-12.9089
9.1235	-5.127
9.124	-13.8245
9.1245	-9.9792
9.125	-10.2539
9.1255	-9.613
9.126	-14.74
9.1265	-10.7117
9.127	-10.5286
9.1275	-15.8386
9.128	-14.74
9.1285	-17.3035
9.129	-19.3176
9.1295	-15.9302
9.13	-16.4795
9.1305	-20.4163
9.131	-18.7683
9.1315	-10.8948
9.132	-18.6768
9.1325	-12.6343
9.133	-16.3879
9.1335	-3.8452
9.134	-10.7117
9.1345	-10.0708
9.135	-7.5989
9.1355	-10.9863
9.136	-6.5918
9.1365	-8.1482
9.137	-16.7542
9.1375	-5.127
9.138	-2.1057
9.1385	-0.4578
9.139	-2.655
9.1395	1.2817
9.14	0
9.1405	2.0142
9.141	2.4719
9.1415	6.3171
9.142	6.8665
9.1425	10.3455
9.143	9.8877
9.1435	8.6975
9.144	5.4016
9.1445	37.262
9.145	27.0081
9.1455	35.614
9.146	28.4729
9.1465	17.0288
9.147	22.7966
9.1475	14.2822
9.148	11.9019
9.1485	10.5286
9.149	6.3171
9.1495	8.6975
9.15	8.1482
9.1505	3.9368
9.151	5.9509
9.1515	6.6833
9.152	4.303
9.1525	-4.9438
9.153	-3.7537
9.1535	0.0916
9.154	-3.3875
9.1545	-5.2185
9.155	-7.4158
9.1555	-2.1057
9.156	-7.782
9.1565	-5.3101
9.157	-10.0708
9.1575	-11.0779
9.158	-4.7607
9.1585	-15.9302
9.159	-11.3525
9.1595	-11.5356
9.16	-18.219
9.1605	-16.1133
9.161	-17.3035
9.1615	-12.1765
9.162	-15.2893
9.1625	-25.177
9.163	-22.0642
9.1635	-29.1138
9.164	-20.5078
9.1645	-13.4583
9.165	-24.4446
9.1655	-28.9307
9.166	-23.8953
9.1665	-16.0217
9.167	-31.9519
9.1675	-22.7051
9.168	-30.1208
9.1685	-27.9236
9.169	-37.6282
9.1695	-33.1421
9.17	-34.6069
9.1705	-29.8462
9.171	-26.9165
9.1715	-31.8604
9.172	-33.6914
9.1725	-34.1492
9.173	-29.2969
9.1735	-30.7617
9.174	-40.3748
9.1745	-44.8608
9.175	-27.1912
9.1755	-34.5154
9.176	-25.177
9.1765	-29.1138
9.177	-26.2756
9.1775	-25.3601
9.178	-29.5715
9.1785	-37.9944
9.179	-30.0293
9.1795	-35.8887
9.18	-39.0015
9.1805	-36.6211
9.181	-35.9802
9.1815	-38.1775
9.182	-37.9944
9.1825	-41.2903
9.183	-42.3889
9.1835	-41.1072
9.184	-44.4031
9.1845	-45.9595
9.185	-46.6919
9.1855	-48.5229
9.186	-47.4243
9.1865	-47.699
9.187	-42.4805
9.1875	-47.5159
9.188	-45.9595
9.1885	-44.4031
9.189	-43.9453
9.1895	-48.4314
9.19	-42.1143
9.1905	-40.9241
9.191	-39.7339
9.1915	-32.5012
9.192	-47.0581
9.1925	-36.438
9.193	-42.3889
9.1935	-46.6003
9.194	-52.4597
9.1945	-50.9949
9.195	-42.2058
9.1955	-38.4521
9.196	-40.741
9.1965	-36.438
9.197	-32.3181
9.1975	-38.6353
9.198	-40.741
9.1985	-39.5508
9.199	-42.7551
9.1995	-45.8679
9.2	-41.3818
9.2005	-40.1917
9.201	-42.8467
9.2015	-42.572
9.202	-53.2837
9.2025	-44.22
9.203	-43.9453
9.2035	-52.6428
9.204	-48.0652
9.2045	-49.7131
9.205	-42.7551
9.2055	-48.3398
9.206	-45.8679
9.2065	-45.4102
9.207	-42.6636
9.2075	-45.5017
9.208	-45.8679
9.2085	-45.1355
9.209	-42.9382
9.2095	-40.3748
9.21	-41.6565
9.2105	-37.9944
9.211	-43.6707
9.2115	-48.4314
9.212	-48.0652
9.2125	-44.22
9.213	-49.1638
9.2135	-51.3611
9.214	-55.0232
9.2145	-44.0369
9.215	-53.2837
9.2155	-41.3818
9.216	-42.2974
9.2165	-44.5862
9.217	-50.6287
9.2175	-54.7485
9.218	-49.1638
9.2185	-53.5583
9.219	-55.5725
9.2195	-50.9033
9.22	-48.7061
9.2205	-51.0864
9.221	-49.3469
9.2215	-52.8259
9.222	-55.3894
9.2225	-39.0015
9.223	-43.7622
9.2235	-48.8892
9.224	-56.8542
9.2245	-49.9878
9.225	-51.4526
9.2255	-57.5867
9.226	-59.2346
9.2265	-48.1567
9.227	-50.9949
9.2275	-50.6287
9.228	-48.3398
9.2285	-48.7976
9.229	-42.0227
9.2295	-49.3469
9.23	-44.8608
9.2305	-45.5017
9.231	-50.2625
9.2315	-47.4243
9.232	-45.1355
9.2325	-41.1072
9.233	-48.7976
9.2335	-49.3469
9.234	-46.6919
9.2345	-44.8608
9.235	-49.53
9.2355	-36.3464
9.236	-38.5437
9.2365	-47.0581
9.237	-51.2695
9.2375	-52.0935
9.238	-57.0374
9.2385	-54.1077
9.239	-47.1497
9.2395	-48.0652
9.24	-43.4875
9.2405	-50.7202
9.241	-41.8396
9.2415	-42.2974
9.242	-47.1497
9.2425	-47.0581
9.243	-41.9312
9.2435	-50.6287
9.244	-46.2341
9.2445	-45.8679
9.245	-46.3257
9.2455	-45.6848
9.246	-41.748
9.2465	-36.8958
9.247	-43.3044
9.2475	-41.4734
9.248	-38.7268
9.2485	-35.7971
9.249	-34.8816
9.2495	-36.7126
9.25	-36.8042
9.2505	-39.3677
9.251	-38.5437
9.2515	-40.3748
9.252	-33.5999
9.2525	-37.8113
